column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role
8g,compound,536279090,50,53,a82e55e1cd19814ea307,BrCCCc1ccccc1,pool
8g,compound,536279090,50,53,6ee3c70647b37dcd5417,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,2c7e37ef828eb17c78fb,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,7ab9c351196ad891e172,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,7062ca665af0f9bba6c9,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,6644e934f59d8b816b9f,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,8cc7c76a92a4474d7c6a,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,c883df6ea04f89f45f03,ClCCCc1ccccc1,pool
8g,compound,536279090,50,53,46ed1e35ca65ace74790,COc1ccc(CO)cc1,pool
8g,compound,536279090,50,53,ec581cec37da9563e756,COc1ccc(CO)cc1,pool
8g,compound,536279090,50,53,c2bd8e8f13a96726e7fc,COc1ccc(CO)cc1,pool
8g,compound,536279090,50,53,f1afcbd393ce4f5a6316,COc1ccc(CO)cc1,pool
8g,compound,536279090,50,53,2909efb29670d8f2286d,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,56b391fdec7a2a622e52,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,8a9485661ac2c4576006,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,7f6d1cdee16de4a37a21,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,fd7bf535ef538434b384,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,651bb6b60c62819a4323,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,2a61203b59218a3cbdc6,CCOC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,6d6c0510303dec89b2fe,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,f81dc37125414986a0bb,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,400615278105cebb3ed9,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,5d04f6757b59f5c356bb,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,a074620f6970d8f89567,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,454c1ea3beebbec4befe,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,f95928e2618ed15e654f,COc1ccc(C=O)cc1,pool
8g,compound,536279090,50,53,3a02b99399bb0c3e9ff9,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,b80a4f9e4b61f534ee9e,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,2690de155843f45b00a3,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,549eb8499df5181b3558,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,02c141e2551937d10f4e,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,9069807baff6cbfbde75,COC(=O)C#CC(=O)OC,test
8g,compound,536279090,50,53,1fe1163f7d97c16f3822,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,1e86d81fe1995d367fe1,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,614e6d0929b0845d454b,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,358681452207464d171e,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,c00e01085f35d19cd90f,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,a542d702abb1fa77a6fc,CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,77577e6f6f0aa6789972,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,298017c801a97653f57d,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,849796401ee485c617a5,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,67cc8304e3e618d7416a,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,c7bc53c45a1962a88ec3,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,76b9db19f45b8222d962,CCOC(=O)C(C)Br,pool
8g,compound,536279090,50,53,0279fb0f7dba4b54a816,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,ca203ccf20ce8e74d86d,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,029d48fc98a886c9fec4,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,1e578360bd7749f6b397,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,53d046afde1259a727f9,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,35ba50ab027f5f170aba,CCOC(=O)CC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,130d76d2d46a287c5dea,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,3ef4b1ab56fe40940b42,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,a340148c4096f80cc125,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,57af4b867d9cd419ebb9,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,ff8745125a0eeb17c1e5,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,41a468134f078d2de17d,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,b4899d5d03e44fbf885c,CC(=O)c1ccccc1C,test
8g,compound,536279090,50,53,bd93eaa60288fd0d5e89,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,2797757b00a9f254ef2e,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,fad37552a4a2eae19961,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,6936556d392803de12ed,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,fd3f8b6ec11d13a8412d,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,b71b23379d73c3637a76,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1,pool
8g,compound,536279090,50,53,ca00dd1990fd356443cb,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,924106530353757625ba,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,f0d3ae15346c6cb6928d,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,0b6fe9b9da26ddc80e99,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,a9a4b1ef530ce6f46a1c,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,f0245d145e2758fc9ff8,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,f33380e15f0fd8b62027,COC(=O)c1ccccc1O,test
8g,compound,536279090,50,53,1773be1aaa4102ae19f0,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,1895e2147dd146c4e564,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,e7c8cd496e2795b23cb3,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,60f64adee75a0999c5d5,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,851993fe56d61c8bf074,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C,pool
8g,compound,536279090,50,53,452aebfcddc0b031c20d,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,a67ee30ac22b3511e0af,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,4c52102f0b5a693d59bc,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,f21e8077ac7b6ec1d038,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,982611df66af1cf7c2f5,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,d9e344f199dc9a567b5f,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,74706f7e5d10b9245796,CCOC(=O)Cc1ccccc1,pool
8g,compound,536279090,50,53,f5d7ae6c2608335325ff,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,f66e095007d9d0923ce2,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,c9a57e8accca7da9758b,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,f7b1b9737459397f9ace,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,68feec66f657364ebeaa,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,96ccc1b8240fc2e9c1f3,COC(=O)c1ccccc1N,test
8g,compound,536279090,50,53,16eec4a03ec235274042,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,92e4f80b3943134ebe86,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,e15e8a4f329d3a08aff9,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,6cec450baf7517436df6,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,48b79e49508df9f5fd6d,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,404dc3e2801a9a9d52aa,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,c72867f0f2e38c70aa8c,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,d9d3d24a75ff511e108a,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,f40ca479a9e86b5d5458,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,b7770c04c72527e1d9f6,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,a433dc0f6a13e9ace41d,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,e399250d7156727de0fd,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,3122a2210bde68deb81e,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,c9460286f85a5ec0f4fc,COC(=O)c1ccc(C(C)(C)C)cc1,pool
8g,compound,536279090,50,53,13b0b7952199157a8399,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,759d5133ee82740013bf,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,c9bf385316b464cd2e8d,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,f248b9b89d62a22b03c3,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,10d51839b15b94f0ae56,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,e66b24ec1e4dfa9a9a57,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,506597d02ff322a77a8d,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,d2951bd3bb1608688f0d,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,7d3c6ef279245ca08a2f,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,e6886d2fb3090517172b,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N,pool
8g,compound,536279090,50,53,3d7aa38258001eb6ba67,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,b3409bbbf3b06d73afca,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,5ce75d3f6df6d318cb8a,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,28f4ab2563d03e831cf0,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,b95bbdf393e00f41a6df,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,1e73138aa057a5e2b67f,CC(C)COC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,1319bf7018ee9b9a5b9f,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,99398d649f02f80651f1,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,240787bdbf2abc17e093,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,4afc7ef2732850bea176,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,181f6c7852b17df8f194,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,474238f822b0c38795c6,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,5eb80e21463443b22d14,CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,f6e991e3dc3a3d3c5d89,COc1ccc(CCO)cc1,pool
8g,compound,536279090,50,53,9991421da8e18008fc91,COc1ccc(CCO)cc1,pool
8g,compound,536279090,50,53,9e93bad2014e7ab1a680,COc1ccc(CCO)cc1,pool
8g,compound,536279090,50,53,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1,pool
8g,compound,536279090,50,53,d5a7e1d47a58e1323805,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,5c32bb6f3bbf72dcb37e,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,e545485bf1a51a3ea557,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,8ea9d90b217f4096f42f,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,9ed80c28328fabe87261,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,f1ea027f4cb80b10d15b,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,dcfc9eaebf799d451fdb,Cc1ccc(C(C)C)cc1,gradient_train
8g,compound,536279090,50,53,6c1f19a34a40cbf98728,CC(C)(O)CCc1ccccc1,pool
8g,compound,536279090,50,53,cf45ee02778c0243ad50,CC(C)(O)CCc1ccccc1,pool
8g,compound,536279090,50,53,88581d99a415bf271788,CC(C)(O)CCc1ccccc1,pool
8g,compound,536279090,50,53,8753ab545dd1cf036a3a,CC(C)(O)CCc1ccccc1,pool
8g,compound,536279090,50,53,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1,pool
8g,compound,536279090,50,53,964a62fb7d677de0f711,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,f35f8782c107387233ed,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,4d602abaaf336ac523e4,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,4768b747981033fbdf34,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,3df34ab1c0d58c86999e,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,8b67a1246fe892b6581d,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,2bafcbea1bb66eb60a71,CC(C)CCOC(=O)c1ccccc1,pool
8g,compound,536279090,50,53,2beadb75e05408973f02,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,dd7cae2667a1348a2caf,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,56f1cecfc0c6c3d224be,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,6278b7d64a22dbe3844e,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,a75e421e756083edea35,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,c9f7ab78e90454873661,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,b36d7c12e6d3072467ee,CCOC(=O)/C=C/c1ccccc1,test
8g,compound,536279090,50,53,5dc7d31c57624ac47575,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,7dea14d96460814919d3,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,83a16763654b3b743265,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,ee96bcc328a38cb12519,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,62763fd48ebc7554402f,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,826e9f40c328ce2478ec,COc1ccc(C)cc1OC,pool
8g,compound,536279090,50,53,2e684264400b651dae88,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,e4f37e6e6def0eec724a,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,fda6d7aa920e5400a222,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,ee0eba88726c692c7f0c,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,c438c37de3a60de0e84a,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,f51bc35441c8ba7713b6,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,cb1bb21d54890633943c,C1=Cc2ccccc2C1,pool
8g,compound,536279090,50,53,2e561b136ec088ba3eff,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,0d6f66d7971473a2cef9,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,6950f8ebe95298defec5,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,1837a52df085e2fc70d1,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,8067767b73f132489d46,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,bc3f10fed296515e66e5,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,369517a8e4fab7d4e0e5,Cc1ccc(C)cc1,pool
8g,compound,536279090,50,53,acc1a540efdb60e4fa76,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,b849b02cc7a096ff6f6a,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,75b105d94d176eec90ba,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,4699975b36aa2351be18,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,a2ecd7c05da585c2a35e,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,82843c7e3b9005c1abb0,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,216e9e13c0587f197c0b,ClCCc1ccccc1,pool
8g,compound,536279090,50,53,31162ac7e21c9688cbdc,CC(O)c1ccccc1,pool
8g,compound,536279090,50,53,82ffe9abc3d02f4b970f,CC(O)c1ccccc1,pool
8g,compound,536279090,50,53,35eae227e68fe7434e68,CC(O)c1ccccc1,pool
8g,compound,536279090,50,53,82b6a0a8f122317d79d4,CC(O)c1ccccc1,pool
8g,compound,536279090,50,53,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1,pool
8g,compound,536279090,50,53,4455212440cbaf6d51e2,COc1ccccc1,pool
8g,compound,536279090,50,53,fcea8574ae051fe11483,COc1ccccc1,pool
8g,compound,536279090,50,53,04d4a16ff682bc7c55c8,COc1ccccc1,pool
8g,compound,536279090,50,53,62ca5eadee5ef28e9aeb,COc1ccccc1,pool
8g,compound,536279090,50,53,42f031acb8211bfbf67f,COc1ccccc1,pool
8g,compound,536279090,50,53,472b8f06caf25ffe6c7a,COc1ccccc1,pool
8g,compound,536279090,50,53,d532e4ccbab971232d40,COc1ccccc1,pool
8g,compound,536279090,50,53,bae9f1ce7c04e7ccf16b,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,fc58ac30a03fcb0ec051,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,c4b569d1149e4ec87b12,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,265addbdd355a85c628d,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,b07e3b186c5f9a698624,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC,pool
8g,compound,536279090,50,53,c9d7d885160197c7f67c,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,e2869f5cf5635b6ae9c1,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,49865eda3c0e936157be,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,d26cffd9ef4da9800470,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,ce9ac115ce41ab41f01d,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,b2b5155e06ff9134c6a4,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,f1aabb6243aed53011cb,c1ccc(COCc2ccccc2)cc1,pool
8g,compound,536279090,50,53,ebc9c107c2207e99cf79,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,f373e0ffa24cb51dd13a,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,bcb35848089ca50a1eef,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,86f385aa0925171d22cc,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O,pool
8g,compound,536279090,50,53,982585c1a4e89f10713f,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,36af0c588eb2e094a55e,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,afcb9ffea06f12f9e0f5,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,e584c52185ccefd22a26,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,39e40f336da135e6a7b5,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,e3c9408f01aa7642870f,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,155ad3f702726e253c4d,O=CCCc1ccccc1,test
8g,compound,536279090,50,53,f84aa17604ca7f927b8c,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,6b8023df74ccc51e5c76,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,b056b793f5b571e6cdee,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,934f00061cc32bab10e8,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,b6f53d16978daf702470,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1,test
8g,compound,536279090,50,53,de2563a5f711307823f1,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,e2e681b0653ec64f7c14,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,fbf392edaddff6347b58,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,3955ae590ac179d279b6,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,db51f6df02555cb9c264,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,2195290d04210cdb253f,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,8063e3de9de70b75def1,C=CC(=O)OC1CCCCC1,pool
8g,compound,536279090,50,53,88771c5c64ed839a4436,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,b5365d56777fde5c4dfc,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,4513e318c9d037303b13,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,efca00a284b2cadc5737,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,b473ef06a415d0f114b0,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,df02863943321996441f,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1,pool
8g,compound,536279090,50,53,cc31b914acbab022eb9a,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,a9eea85ddeee2da33706,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,640353c89b3ce64ee98b,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,b11bb6293c307f7f7282,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,77b0577e6b0adb649e63,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,543561ac99bc28db6f2f,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,056255620b7acc9c630f,COC(=O)C(C)(C)Br,pool
8g,compound,536279090,50,53,7b1589ae321d27608509,COC(=O)CS,test
8g,compound,536279090,50,53,0fee19a828ef997229fd,COC(=O)CS,test
8g,compound,536279090,50,53,222dede783147d5efa63,COC(=O)CS,test
8g,compound,536279090,50,53,d9a40ac35b79fbcf214a,COC(=O)CS,test
8g,compound,536279090,50,53,aaf22f8324aad12a55fa,COC(=O)CS,test
8g,compound,536279090,50,53,a9bfabe931467745353e,COC(=O)CS,test
8g,compound,536279090,50,53,be7d68067464e72d0b8d,COC(=O)CS,test
8g,compound,536279090,50,53,b418a712463f5abf8b81,CC(=O)CCCCl,pool
8g,compound,536279090,50,53,850a69ce73ac04035aa3,CC(=O)CCCCl,pool
8g,compound,536279090,50,53,7c4153fe9561da818ae1,CC(=O)CCCCl,pool
8g,compound,536279090,50,53,a67016d937c499be9d64,CC(C)=CCBr,test
8g,compound,536279090,50,53,4559d83db38cc3c39d13,CC(C)=CCBr,test
8g,compound,536279090,50,53,bf8409f12dae2388c6a0,CC(C)=CCBr,test
8g,compound,536279090,50,53,832899abb44b8d2246cd,CC(C)=CCBr,test
8g,compound,536279090,50,53,5729cc87eb48a75655ad,CC(C)=CCBr,test
8g,compound,536279090,50,53,adb6d48eec0fb576d7fc,CC(C)=CCBr,test
8g,compound,536279090,50,53,bc789871fe39d967a9e0,CC(C)=CCBr,test
8g,compound,536279090,50,53,fff65bc451d163b1b106,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,c761659793c5929e2214,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,4c7d7c5f8b0c317c5548,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,a9656ffd805f80fcf143,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,da10d2f67a989e8b16b5,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,7ca22b2f4d23a7afb10e,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,38f57a9d08efd5f070d0,C=CC(=O)OCCCCCCCCCCCC,pool
8g,compound,536279090,50,53,1619a0c8b233772ba0c0,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,0d5196ceda603b66bd22,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,244e5c6375ff0c923725,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,4f34bbce67c94a44318a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,0f8a39d1c0a7eaf35c75,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,6de4f7fd8ac19d183348,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test
8g,compound,536279090,50,53,8bac25cfab022a9fb887,C=CC(=O)OCC(CC)CCCC,pool
8g,compound,536279090,50,53,aeef2128392508cc81cc,C=CC(=O)OCC(CC)CCCC,pool
8g,compound,536279090,50,53,a2eefb55da4d47a4347b,C=CC(=O)OCC(CC)CCCC,pool
