repetition_seed,phase,candidate_id,member_seed,init_source_sha256,expected_source_sha256,source_reset_pass,checkpoint_sha256
4602,candidate,41a468134f078d2de17d,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,60e92835685e403d64eaf818434456544574bb5fdbfc741208c77db1511caa2d
4602,candidate,41a468134f078d2de17d,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,0292d14348856a971903becbcca255bdda500576738d0dae589d080286cab663
4602,candidate,31d92ca6486b229184cf,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,c14b2532f516ca579421574119bf92e8ae98e1ee98e5a28d1cc8bad891e544b0
4602,candidate,31d92ca6486b229184cf,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f3a937e47a5b59cee6985ea1b461cccec85508f5b65a729c0a3754552dfd6266
4602,candidate,31d92ca6486b229184cf,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,c1808ce494eaccc35f173f8bc458ba5a4faa24b317a10d07acda102929bb0a25
4602,candidate,640353c89b3ce64ee98b,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,ea56eeb268a114f39204cbe7316c7ca1067ecac546248fb871d5627abbc4afe1
4602,candidate,640353c89b3ce64ee98b,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,318ab471062f53301a5cc5c9dcb9098916e1ef28cf547a9614edb98d692bd58a
4602,candidate,640353c89b3ce64ee98b,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,7377226cc2b2c4f6966663016639cb4d9a176fdaa85a506293283b3e7194d2b0
4602,candidate,194278dd9ee3d2407ed5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,feca374dd7e9831e6be37c4ffd810b13a435e95a5e07289a635eaece408f99cf
4602,candidate,194278dd9ee3d2407ed5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,0d46030dfdca2851d8cfdaf776b6fb235d9a42d6f7983043a9f31b13bd825d1e
4602,candidate,194278dd9ee3d2407ed5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,cb532ea49ce4c7db3dbb080b0209b9f245052a90cc751a0f7822819e11ac9422
4602,candidate,88f58ab7b7cf02f8f134,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,0e9bcf41269307ac261cf653b75fb23020c16ea2da863ca0a6cad2a0c8c04e91
4602,candidate,88f58ab7b7cf02f8f134,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f54ca205c56fce25776f6e623258378c3d03f0526480799de946c5905ab1ec48
4602,candidate,88f58ab7b7cf02f8f134,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,b60161a9a5014b18a9e95d46c5c0b287c6d390811b12815bd55b724e9bae8568
4602,candidate,08820514e662ce6ea8f0,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,3059f2af64dd0c8fc9debe5424620f37ee83baecbe7049b965fa4698746cd88f
4602,candidate,08820514e662ce6ea8f0,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1b374365b89b7d5eb62e646a47a6d6d83bff077229d7ddbcf028e30a472c4635
4602,candidate,08820514e662ce6ea8f0,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8dbe9443185661e11a5f4342294720f41dd9ef1fef298ca9e4952df5e57ecd80
4602,candidate,0c0f89307cc4aff87ab6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,11034dc7e4883aee9dac0682b0dbafbec8003bd2cc230d4257b919c907a0c457
4602,candidate,0c0f89307cc4aff87ab6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,a27d86e5abe268297f7e2f798c19b60757f803b3c292745ea73af42f3f5c4ff6
4602,candidate,0c0f89307cc4aff87ab6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,eb38ff12bf1841277a4799f79d966a0816c333121ac31d5bae38c38ec4eb32e3
4602,candidate,10d51839b15b94f0ae56,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,2a04b3f8cb9477dbbf5b2fc6de7eaec5647a77301593a29fb57cef2087261643
4602,candidate,10d51839b15b94f0ae56,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,2220722a463b785d52d7f2507951ba05be442e23cb3ff5d6d11cae57affe1bc6
4602,candidate,10d51839b15b94f0ae56,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,b8cf7bc97878d07b1c3786be1960ce45aa0b54320f5a490a71f4d08ed475fee6
4602,candidate,5ac5df671efee45d3ddf,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,9974c2ee4c99e9972f52220c4376979ef60f8532f5156273e731c587991dd28a
4602,candidate,5ac5df671efee45d3ddf,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1c633a5d414e5e412013ad5da926b22bd46be25593c44a8812a97317c44f7660
4602,candidate,5ac5df671efee45d3ddf,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,824062f98dc9f87dd46a438fe120ccbd22f0d71cc44d3119702f63805780879c
4603,baseline,__baseline__,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,4658db1841805a7c0cbfc3ffad70a312f38e50e3dfe99f43be587b28a709bac6
4603,baseline,__baseline__,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,3d897f296b255f8e77222d755af0b973d3dea63ef420779212c1f6a1dce2577e
4603,baseline,__baseline__,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,818f8422384b76b9e0c490789ad0a5aba118327eca2ae0cf49e8c788e5249334
4603,candidate,c2bd8e8f13a96726e7fc,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,910c6a2df11d956fd317f5ef0e93b2fd015debb88aae89bfd76939b7c7d437b2
4603,candidate,c2bd8e8f13a96726e7fc,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,ed1120e5c9de181c67b7300918de4d7df961c3ddca72b408875723d0adb8ea31
4603,candidate,c2bd8e8f13a96726e7fc,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,14883b43fb0cd4496f6f82801c7adc04429584e9542421c921faef726207f185
4603,candidate,826e9f40c328ce2478ec,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,16e44807b2307d879514ff271c4b1626c49c52504f4ca3d5c2e2e6fb60045876
4603,candidate,826e9f40c328ce2478ec,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,a158e4f7c263f3948ddca739280bcccb15318b9c1de0fd51bfb9e6322753e752
4603,candidate,826e9f40c328ce2478ec,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,aacabc2d09e03416eb0e726a78747df3990b6b12b91884eefd0178d20d32b10b
4603,candidate,135ac7deca522d1e7929,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1ccdb758a43baa3c716d858dda9156f962f8634a4d19b373a1e48d789a6ca1f3
4603,candidate,135ac7deca522d1e7929,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,c9dd31e466977f7d687e47f38ed21e766f6d376a6379fdd699d1e403cae79367
4603,candidate,135ac7deca522d1e7929,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,e1420b2da9f6945838ee334ec3d88cc5f20a470a6e212b84e43960d8522875d7
4603,candidate,474238f822b0c38795c6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,28f488f5c7ce54c467dac678c0c0d3a0f8b1465cf041b0c2ac0b259f51c8b488
4603,candidate,474238f822b0c38795c6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,16d3d548c7f60e8fb14184b484fc2f166df477cffee139aacf5a00bcf579b258
4603,candidate,474238f822b0c38795c6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4f347178b6104ed0d50dcb7368d3f54c444b6f19079c222b07e5ef9fbfdcd0a1
4603,candidate,c883df6ea04f89f45f03,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,6f8b752e2e4d814eca091e12848926371ebfa1d3cc9644cbdbc50fcd05902623
4603,candidate,c883df6ea04f89f45f03,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,40600729732d7ee724e374acd813f4bb8991eb4f807eb555afa9b73984898b78
4603,candidate,c883df6ea04f89f45f03,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,cf0941c6c0787fb3b50ac37637c539f631202d8c64417058340179ec7f9229cd
4603,candidate,d67e364fd6830aa2bf6f,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,e64c04a205bc965ead4fdff9f620e3f44664be853cbd3dca73d96b5705b6fb1a
4603,candidate,d67e364fd6830aa2bf6f,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,fd5695c7e4fce50a01421d1b9d6cab619af5b0ab14ba583c363e88d3446626ae
4603,candidate,d67e364fd6830aa2bf6f,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,61f1314bb2e594799bc053baaa84a33a8d04117e509fdd5ae1d20312df2c2991
4603,candidate,3a02b99399bb0c3e9ff9,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,8aad2b88454d8dc6aed118507d6e8cc3b8d73dbe8f74f63bcb5fad8ee804cd9e
4603,candidate,3a02b99399bb0c3e9ff9,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,bbe39caec169bd04cc6b2314464e333a0e07bc0d35aede559d598fe90d633cd6
4603,candidate,3a02b99399bb0c3e9ff9,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,84235fcbfd03451e2f38bf9654359880ef9f2b661876c1978bcf6836807a215b
4603,candidate,d31d42caff135d7154c4,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,6c35c92e0ed212acaafa25259ec876bc49450d77d6863961cbc1a4aadf39dee3
4603,candidate,d31d42caff135d7154c4,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,3a01296138c18ce9d5cd4b39963ba45fd8664f4db44a149fa2f18a45efc67a47
4603,candidate,d31d42caff135d7154c4,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,ed8e0ec58360dff9555651ddc4cfd855cb0f09208bf7240e3807a621a8235942
4603,candidate,c7bc53c45a1962a88ec3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,a684cd94ba77f80831f6d45454645cffa597f33e4dccaf5e58ab95d2107d644e
4603,candidate,c7bc53c45a1962a88ec3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,79f87c53b0e5c979b0a61aa186cd6b6988c0dea579829aa8aad252d0b1bd10d4
4603,candidate,c7bc53c45a1962a88ec3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,86bb2d491b32066457a81ae72f974faa20572008d1ee7a720b2d1739e1e79048
4603,candidate,41a468134f078d2de17d,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,eb7eea118e8e19ff5028c6b595bba38c7407d23ad49e9bd196b708959b41bdc0
4603,candidate,41a468134f078d2de17d,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,c05778460f7ef146d32827e64d3e4de14130abe4eef452ad3fcc681bcb53fa9a
4603,candidate,41a468134f078d2de17d,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,5774d289e9c490086df8748683a322ea55b2ef6fbaa4573a2cc08b3188c0fe0a
4603,candidate,31d92ca6486b229184cf,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,157960a5cb17ea5482be32e5e6a7b038daef88507e99a153b5cb2b8336a143e6
4603,candidate,31d92ca6486b229184cf,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,b0d0ec0eceed4bfef7114842f84b612e38218f6ce95b111ae720e97001658a1e
4603,candidate,31d92ca6486b229184cf,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8d5f8b3aaf6a704a4b4f415e559ceb85dbd5555d8013b1a862e0c08f15eb33f3
4603,candidate,640353c89b3ce64ee98b,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,3e13251474b5e8b63800c4cfab5d40fbca304c7df38e0d441402522ba0f1634a
4603,candidate,640353c89b3ce64ee98b,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,971abd13be4a5940fda0283ba1c4d341495568477205e0655871a3593bd3a868
4603,candidate,640353c89b3ce64ee98b,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,943f38f4c71500ef51bdb500f4354da325dd65c2dfdb0a1975729b15dfc6c49f
4603,candidate,194278dd9ee3d2407ed5,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,07ee3196e53e81030bceaa21972ab22d5e104c318b2a6ad22191542042627970
4603,candidate,194278dd9ee3d2407ed5,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,55d646974c6a9774cbd23f00616aa6bbf5fa9b6703f8587a05e2dda8746830b7
4603,candidate,194278dd9ee3d2407ed5,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8c441a3d8fa28677bc94ac85363ca150f02a820f5b2cd2a7a67f0f1e77fb38b3
4603,candidate,88f58ab7b7cf02f8f134,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,b00eb64c7f4a1ac0ae98ac42201ca97126270bca3c24ccc0778783afa17a9e59
4603,candidate,88f58ab7b7cf02f8f134,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,69ce2d79937f24df2706f922c16061ea4d750cd057a3ea140dd034608884366c
4603,candidate,88f58ab7b7cf02f8f134,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,acc41d3e62b1fb48e9b00e7d75a6d41d98cc712cd729b11b6b0f2915a5eedbee
4603,candidate,08820514e662ce6ea8f0,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,0cf5e40874bd29d889f65681cd1b4cfa5b871e8cc9dcc8c5ae647c77f6b29a86
4603,candidate,08820514e662ce6ea8f0,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,5d3d66d15645ee53881db720a3745ac3dc882adef60e135e08adb2b7d66376f8
4603,candidate,08820514e662ce6ea8f0,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,a913bec27e0e141471abd27d72696a30275e83a4841ade0ba515cdcc06e186d9
4603,candidate,0c0f89307cc4aff87ab6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,27a87c50beb7469ca0dd1603d7fb457dfdc9f4eaba9dc202ecf0aec5ea222f94
4603,candidate,0c0f89307cc4aff87ab6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,0f7baa3cf30227a05032326e8ba7fb89960025838124942dc2660d341f5fe643
4603,candidate,0c0f89307cc4aff87ab6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,0da4e24ce7b24b95c4f58be58583826dfbd92dd266402847972828e1d7c4c37b
4603,candidate,10d51839b15b94f0ae56,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,b202b4084e9dfbc76a4ec40ee0582857ae89cf313c3efd0771f056afa353bc78
4603,candidate,10d51839b15b94f0ae56,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,7c670f1c1d09f43a679b1715b7e71206dcd7d26e2cd313fdf29ce3eab69eace0
4603,candidate,10d51839b15b94f0ae56,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4a213ac8062213f23484da004292b1a7e5f13a022b02e798da73549723c5e628
4603,candidate,5ac5df671efee45d3ddf,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,16001ecad51ff8fb844bb35f71c9539e51579e4887a59aaaf545e2fdd5c006df
4603,candidate,5ac5df671efee45d3ddf,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,b2d85c4f137d26c034d20b9da073b9935a54c26080d6ed532b6bc66c51d4681b
4603,candidate,5ac5df671efee45d3ddf,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,9cbbf9f80de5bd5e580abacec37b22cb92d46b883c18fba6d489e622dc71c5f6
